timestamp, pA
1250, 501.462551
1250, 504.034154
1250, 499.442006
1250, 505.687327
1250, 502.748353
1250, 501.646237
1250, 502.564667
1250, 504.768898
1250, 503.115725
1250, 505.136270
1250, 505.503642
1250, 506.422071
1250, 503.483096
1250, 504.585212
1250, 505.319956
1250, 505.871013
1250, 504.952584
1250, 501.462551
1250, 505.503642
1250, 503.299411
1250, 502.197295
1250, 505.503642
1250, 504.768898
1250, 505.319956
1250, 506.238385
1250, 504.401526
1250, 506.238385
1250, 505.136270
1250, 505.503642
1250, 505.871013
1250, 503.666782
1250, 505.503642
1250, 505.687327
1250, 503.483096
1250, 506.973129
1250, 505.503642
1250, 503.115725
1250, 504.401526
1250, 503.299411
1250, 503.299411
1250, 507.156815
1250, 506.605757
1250, 503.666782
1250, 502.380981
1250, 502.932039
1250, 504.768898
1250, 502.932039
1250, 502.932039
1250, 502.932039
1250, 499.074634
1250, 501.095180
1250, 502.380981
1250, 500.544122
1250, 501.095180
1250, 504.952584
1250, 504.952584
1250, 501.646237
1250, 500.544122
1250, 504.952584
1250, 506.238385
1250, 504.034154
1250, 504.585212
1250, 501.278865
1250, 501.829923
1250, 506.054699
1250, 504.585212
1250, 504.768898
1250, 504.034154
1250, 504.952584
1250, 503.850468
1250, 505.136270
1250, 505.503642
1250, 506.605757
1250, 505.871013
1250, 506.973129
1250, 506.605757
1250, 505.503642
1250, 506.422071
1250, 506.605757
1250, 505.136270
1250, 506.973129
1250, 506.422071
1250, 508.809988
1250, 506.238385
1250, 505.503642
1250, 508.809988
1250, 504.401526
1250, 507.340501
1250, 505.871013
1250, 504.952584
1250, 506.054699
1250, 504.217840
1250, 504.585212
1250, 503.666782
1250, 498.890949
1250, 501.829923
1250, 505.136270
1250, 502.564667
1250, 502.380981
1250, 503.115725
1250, 501.829923
1250, 503.115725
1250, 503.850468
1250, 504.217840
1250, 501.829923
1250, 504.585212
1250, 506.973129
1250, 501.829923
1250, 501.278865
1250, 504.217840
1250, 506.054699
1250, 502.564667
1250, 499.809378
1250, 501.095180
1250, 506.054699
1250, 505.871013
1250, 506.054699
1250, 504.952584
1250, 504.034154
1250, 506.605757
1250, 505.319956
1250, 504.585212
1250, 502.197295
1250, 504.034154
1250, 506.973129
1250, 507.707873
1250, 504.401526
1250, 504.585212
1250, 508.075244
1250, 505.687327
1250, 505.503642
1250, 506.054699
1250, 506.422071
1250, 506.238385
1250, 505.871013
1250, 506.605757
1250, 504.585212
1250, 501.095180
1250, 501.462551
1250, 505.136270
1250, 504.217840
1250, 507.156815
1250, 501.095180
1250, 503.666782
1250, 505.319956
1250, 505.503642
1250, 501.829923
1250, 500.911494
1250, 501.829923
1250, 499.625692
1250, 499.074634
1250, 501.095180
1250, 503.850468
1250, 501.646237
1250, 501.462551
1250, 500.544122
1250, 502.380981
1250, 502.380981
1250, 502.932039
1250, 503.115725
1250, 506.422071
1250, 505.319956
1250, 502.748353
1250, 504.034154
1250, 504.217840
1250, 503.850468
1250, 503.115725
1250, 504.585212
1250, 503.483096
1250, 504.585212
1250, 504.768898
1250, 505.136270
1250, 504.034154
1250, 503.483096
1250, 504.401526
1250, 507.340501
1250, 506.422071
1250, 504.034154
1250, 506.605757
1250, 505.687327
1250, 506.973129
1250, 506.789443
1250, 506.054699
1250, 504.952584
1250, 506.973129
1250, 505.319956
1250, 509.544732
1250, 505.687327
1250, 501.646237
1250, 504.585212
1250, 502.013609
1250, 506.605757
1250, 508.442616
1250, 505.319956
1250, 503.666782
1250, 503.483096
1250, 502.748353
1250, 501.829923
1250, 506.054699
1250, 504.585212
1250, 500.911494
1250, 502.564667
1250, 504.768898
1250, 502.564667
1250, 501.646237
1250, 502.380981
1250, 502.748353
1250, 503.483096
1250, 503.483096
1250, 504.217840
1250, 504.952584
1250, 502.748353
1250, 507.156815
1250, 506.238385
1250, 504.952584
1250, 504.217840
1250, 503.666782
1250, 502.748353
1250, 504.034154
1250, 503.850468
1250, 507.707873
1250, 501.829923
1250, 499.809378
1250, 504.585212
1250, 509.177360
1250, 507.340501
1250, 505.319956
1250, 502.748353
1250, 506.605757
1250, 505.503642
1250, 506.973129
1250, 503.666782
1250, 504.401526
1250, 505.503642
1250, 504.952584
1250, 505.503642
1250, 505.687327
1250, 503.299411
1250, 501.278865
1250, 505.503642
1250, 506.973129
1250, 502.380981
1250, 502.748353
1250, 504.401526
1250, 504.585212
1250, 501.095180
1250, 499.625692
1250, 503.666782
1250, 501.829923
1250, 501.095180
1250, 500.544122
1250, 500.727808
1250, 501.095180
1250, 501.462551
1250, 501.278865
1250, 502.197295
1250, 501.278865
1250, 503.850468
1250, 504.768898
1250, 503.115725
1250, 502.932039
1250, 506.054699
1250, 504.952584
1250, 502.564667
1250, 506.238385
1250, 500.727808
1250, 501.646237
1250, 503.483096
1250, 504.034154
1250, 504.768898
1250, 504.034154
1250, 502.932039
1250, 505.503642
1250, 504.401526
1250, 505.319956
1250, 505.319956
1250, 507.524187
1250, 504.401526
1250, 505.503642
1250, 508.075244
1250, 506.789443
1250, 502.932039
1250, 505.871013
1250, 508.809988
1250, 507.156815
1250, 504.217840
1250, 506.789443
1250, 508.258930
1250, 504.034154
1250, 504.952584
1250, 505.503642
1250, 502.748353
1250, 504.585212
1250, 507.707873
1250, 503.483096
1250, 500.544122
1250, 504.401526
1250, 503.850468
1250, 503.299411
1250, 502.380981
1250, 506.789443
1250, 502.932039
1250, 501.278865
1250, 502.932039
1250, 502.748353
1250, 503.115725
1250, 507.524187
1250, 501.646237
1250, 504.952584
1250, 504.034154
1250, 504.585212
1250, 504.034154
1250, 505.687327
1250, 502.748353
1250, 504.768898
1250, 503.666782
1250, 506.422071
1250, 503.299411
1250, 504.952584
1250, 504.217840
1250, 504.585212
1250, 506.605757
1250, 507.156815
1250, 504.768898
1250, 505.871013
1250, 506.789443
1250, 503.850468
1250, 503.299411
1250, 505.503642
1250, 507.891558
1250, 507.707873
1250, 506.054699
1250, 502.380981
1250, 504.217840
1250, 506.789443
1250, 507.156815
1250, 504.585212
1250, 503.299411
1250, 506.054699
1250, 507.156815
1250, 504.217840
1250, 502.932039
1250, 503.115725
1250, 502.380981
1250, 503.115725
1250, 503.850468
1250, 501.829923
1250, 503.850468
1250, 503.299411
1250, 501.829923
1250, 502.013609
1250, 502.380981
1250, 501.278865
1250, 503.115725
1250, 506.973129
1250, 502.564667
1250, 499.258320
1250, 504.217840
1250, 503.483096
1250, 503.666782
1250, 501.095180
1250, 503.115725
1250, 504.034154
1250, 504.034154
1250, 505.687327
1250, 503.115725
1250, 502.013609
1250, 503.483096
1250, 503.299411
1250, 503.850468
1250, 505.136270
1250, 505.503642
1250, 504.034154
1250, 504.952584
1250, 504.034154
1250, 505.503642
1250, 506.422071
1250, 506.238385
1250, 503.115725
1250, 507.340501
1250, 506.238385
1250, 507.707873
1250, 509.177360
1250, 508.809988
1250, 505.136270
1250, 506.238385
1250, 506.054699
1250, 508.993674
1250, 504.217840
1250, 504.768898
1250, 501.829923
1250, 505.871013
1250, 504.034154
1250, 502.932039
1250, 504.217840
1250, 504.768898
1250, 501.829923
1250, 501.646237
1250, 500.911494
1250, 502.380981
1250, 502.748353
1250, 504.768898
1250, 501.646237
1250, 501.829923
1250, 504.401526
1250, 505.871013
1250, 506.605757
1250, 503.850468
1250, 501.278865
1250, 502.197295
1250, 504.585212
1250, 506.054699
1250, 506.054699
1250, 501.278865
1250, 502.197295
1250, 506.054699
1250, 507.156815
1250, 504.585212
1250, 502.932039
1250, 501.462551
1250, 506.238385
1250, 504.217840
1250, 503.666782
1250, 504.217840
1250, 506.422071
1250, 506.973129
1250, 506.605757
1250, 506.238385
1250, 505.687327
1250, 503.666782
1250, 503.850468
1250, 506.054699
1250, 504.952584
1250, 506.973129
1250, 506.789443
1250, 504.952584
1250, 504.768898
1250, 504.401526
1250, 505.687327
1250, 501.829923
1250, 504.585212
1250, 502.748353
1250, 504.401526
1250, 503.850468
1250, 504.034154
1250, 503.299411
1250, 501.829923
1250, 504.217840
1250, 501.829923
1250, 501.278865
1250, 502.380981
1250, 501.646237
1250, 502.932039
1250, 502.013609
1250, 503.850468
1250, 500.911494
1250, 499.442006
1250, 503.483096
1250, 503.115725
1250, 502.197295
1250, 505.319956
1250, 503.850468
1250, 502.932039
1250, 505.503642
1250, 504.952584
1250, 503.483096
1250, 504.401526
1250, 505.319956
1250, 502.748353
1250, 503.850468
1250, 502.932039
1250, 504.217840
1250, 504.768898
1250, 508.626302
1250, 506.422071
1250, 505.319956
1250, 503.115725
1250, 508.075244
1250, 507.707873
1250, 505.136270
1250, 503.115725
1250, 506.605757
1250, 508.075244
1250, 507.891558
1250, 505.871013
1250, 503.666782
1250, 504.952584
1250, 503.483096
1250, 504.034154
1250, 503.115725
1250, 504.585212
1250, 502.932039
1250, 504.217840
1250, 503.299411
1250, 505.871013
1250, 504.217840
1250, 501.646237
1250, 503.299411
1250, 504.217840
1250, 500.727808
1250, 501.095180
1250, 505.319956
1250, 504.034154
1250, 505.503642
1250, 501.095180
1250, 499.625692
1250, 503.850468
1250, 503.666782
1250, 504.952584
1250, 502.013609
1250, 504.217840
1250, 503.483096
1250, 507.524187
1250, 502.197295
1250, 502.748353
1250, 502.197295
1250, 504.401526
1250, 501.829923
1250, 503.850468
1250, 504.768898
1250, 503.115725
1250, 502.564667
1250, 505.319956
1250, 507.524187
1250, 508.809988
1250, 502.564667
1250, 501.095180
1250, 506.973129
1250, 505.136270
1250, 507.891558
1250, 507.891558
1250, 507.340501
1250, 508.258930
1250, 501.829923
1250, 502.932039
1250, 502.380981
1250, 503.299411
1250, 506.605757
1250, 505.503642
1250, 503.299411
1250, 504.401526
1250, 503.115725
1250, 503.299411
1250, 503.115725
1250, 504.034154
1250, 505.136270
1250, 502.197295
1250, 499.993064
1250, 501.095180
1250, 499.993064
1250, 501.095180
1250, 499.258320
1250, 499.809378
1250, 502.013609
1250, 502.197295
1250, 504.768898
1250, 503.299411
1250, 505.503642
1250, 503.115725
1250, 500.727808
1250, 503.115725
1250, 504.585212
1250, 502.013609
1250, 503.666782
1250, 506.054699
1250, 504.768898
1250, 502.932039
1250, 506.973129
1250, 505.136270
1250, 504.401526
1250, 504.217840
1250, 504.952584
1250, 504.034154
1250, 505.319956
1250, 506.422071
1250, 504.952584
1250, 505.871013
1250, 508.626302
1250, 507.891558
1250, 505.687327
1250, 506.789443
1250, 506.973129
1250, 510.646847
1250, 506.973129
1250, 504.401526
1250, 504.034154
1250, 504.952584
1250, 505.319956
1250, 505.687327
1250, 504.401526
1250, 504.401526
1250, 506.054699
1250, 505.687327
1250, 504.401526
1250, 506.054699
1250, 505.687327
1250, 503.483096
1250, 503.115725
1250, 504.401526
1250, 502.013609
1250, 498.156205
1250, 501.462551
1250, 504.217840
1250, 503.850468
1250, 502.748353
1250, 504.034154
1250, 504.217840
1250, 502.748353
1250, 503.666782
1250, 503.850468
1250, 503.299411
1250, 503.483096
1250, 505.503642
1250, 503.666782
1250, 503.115725
1250, 504.034154
1250, 505.503642
1250, 505.687327
1250, 501.646237
1250, 502.380981
1250, 506.789443
1250, 506.238385
1250, 507.891558
1250, 505.319956
1250, 503.483096
1250, 505.503642
1250, 504.217840
1250, 503.299411
1250, 504.768898
1250, 504.952584
1250, 505.503642
1250, 507.707873
1250, 506.422071
1250, 505.319956
1250, 504.401526
1250, 505.687327
1250, 506.238385
1250, 504.952584
1250, 502.380981
1250, 501.829923
1250, 504.034154
1250, 504.401526
1250, 502.748353
1250, 504.217840
1250, 506.238385
1250, 502.748353
1250, 499.625692
1250, 502.564667
1250, 503.483096
1250, 504.034154
1250, 500.727808
1250, 501.095180
1250, 502.564667
1250, 502.013609
1250, 502.932039
1250, 502.013609
1250, 501.829923
1250, 503.299411
1250, 503.483096
1250, 503.666782
1250, 504.768898
1250, 501.095180
1250, 505.871013
1250, 505.871013
1250, 502.932039
1250, 506.238385
1250, 504.034154
1250, 502.564667
1250, 501.095180
1250, 504.585212
1250, 507.524187
1250, 505.136270
1250, 506.422071
1250, 508.258930
1250, 510.279475
1250, 509.912103
1250, 504.585212
1250, 504.952584
1250, 504.585212
1250, 504.401526
1250, 506.238385
1250, 508.626302
1250, 507.156815
1250, 505.871013
1250, 507.891558
1250, 506.789443
1250, 503.299411
1250, 506.238385
1250, 505.687327
1250, 504.034154
1250, 505.871013
1250, 500.727808
1250, 504.217840
1250, 507.340501
1250, 504.217840
1250, 503.850468
1250, 500.911494
1250, 503.850468
1250, 501.829923
1250, 503.299411
1250, 501.829923
1250, 501.278865
1250, 501.829923
1250, 503.666782
1250, 501.095180
1250, 502.380981
1250, 506.789443
1250, 504.768898
1250, 503.850468
1250, 502.564667
1250, 504.401526
1250, 504.585212
1250, 504.768898
1250, 506.605757
1250, 502.197295
1250, 502.197295
1250, 503.850468
1250, 502.197295
1250, 505.503642
1250, 506.973129
1250, 505.503642
1250, 506.238385
1250, 504.401526
1250, 503.666782
1250, 502.932039
1250, 506.238385
1250, 506.789443
1250, 506.973129
1250, 504.401526
1250, 503.666782
1250, 503.666782
1250, 504.034154
1250, 505.687327
1250, 506.605757
1250, 506.605757
1250, 504.952584
1250, 506.238385
1250, 504.952584
1250, 501.646237
1250, 503.666782
1250, 504.401526
1250, 504.952584
1250, 502.380981
1250, 504.585212
1250, 502.748353
1250, 502.564667
1250, 504.401526
1250, 501.462551
1250, 499.074634
1250, 500.544122
1250, 503.299411
1250, 502.932039
1250, 499.809378
1250, 498.890949
1250, 503.115725
1250, 506.422071
1250, 502.564667
1250, 500.544122
1250, 502.932039
1250, 502.013609
1250, 502.380981
1250, 504.401526
1250, 504.217840
1250, 503.483096
1250, 506.422071
1250, 504.952584
1250, 506.238385
1250, 502.932039
1250, 503.299411
1250, 505.319956
1250, 505.503642
1250, 504.401526
1250, 503.299411
1250, 504.034154
1250, 506.973129
1250, 506.238385
1250, 505.136270
1250, 504.952584
1250, 510.830533
1250, 509.728418
1250, 504.034154
1250, 503.299411
1250, 508.075244
1250, 507.156815
1250, 506.054699
1250, 504.034154
1250, 506.238385
1250, 507.524187
1250, 504.952584
1250, 506.422071
1250, 503.483096
1250, 505.503642
1250, 504.034154
1250, 503.666782
1250, 504.217840
1250, 501.646237
1250, 500.911494
1250, 503.483096
1250, 504.585212
1250, 504.401526
1250, 502.197295
1250, 503.483096
1250, 501.646237
1250, 501.462551
1250, 502.564667
1250, 503.666782
1250, 507.156815
1250, 504.768898
1250, 502.197295
1250, 502.748353
1250, 504.952584
2500, 505.319956
2500, 504.952584
2500, 504.034154
2500, 503.850468
2500, 505.136270
2500, 502.197295
2500, 503.115725
2500, 504.401526
2500, 504.034154
2500, 503.666782
2500, 505.503642
2500, 505.871013
2500, 505.871013
2500, 504.768898
2500, 503.666782
2500, 502.932039
2500, 506.973129
2500, 505.319956
2500, 508.075244
2500, 506.605757
2500, 507.707873
2500, 507.891558
2500, 503.850468
2500, 504.768898
2500, 505.687327
2500, 505.687327
2500, 502.932039
2500, 502.748353
2500, 500.360436
2500, 503.666782
2500, 501.829923
2500, 501.278865
2500, 504.034154
2500, 502.564667
2500, 499.625692
2500, 503.666782
2500, 502.564667
2500, 501.646237
2500, 499.442006
2500, 504.217840
2500, 507.891558
2500, 504.585212
2500, 501.278865
2500, 501.829923
2500, 503.299411
2500, 504.401526
2500, 502.564667
2500, 502.748353
2500, 502.013609
2500, 505.503642
2500, 504.585212
2500, 504.585212
2500, 502.932039
2500, 503.483096
2500, 503.666782
2500, 505.503642
2500, 504.768898
2500, 503.299411
2500, 504.034154
2500, 506.973129
2500, 506.238385
2500, 503.850468
2500, 503.115725
2500, 504.401526
2500, 508.626302
2500, 508.993674
2500, 505.871013
2500, 507.891558
2500, 507.340501
2500, 506.605757
2500, 505.871013
2500, 506.422071
2500, 507.156815
2500, 507.707873
2500, 504.401526
2500, 503.115725
2500, 507.156815
2500, 502.197295
2500, 506.973129
2500, 506.422071
2500, 504.768898
2500, 504.952584
2500, 506.605757
2500, 503.666782
2500, 503.850468
2500, 503.299411
2500, 501.462551
2500, 499.809378
2500, 502.748353
2500, 501.095180
2500, 503.115725
2500, 504.952584
2500, 503.299411
2500, 503.115725
2500, 501.829923
2500, 501.095180
2500, 502.932039
2500, 505.136270
2500, 504.585212
2500, 503.115725
2500, 505.503642
2500, 506.422071
2500, 502.748353
2500, 503.483096
2500, 502.748353
2500, 505.136270
2500, 505.136270
2500, 501.646237
2500, 502.197295
2500, 502.748353
2500, 503.850468
2500, 508.809988
2500, 506.238385
2500, 507.156815
2500, 503.850468
2500, 508.075244
2500, 506.973129
2500, 505.687327
2500, 505.687327
2500, 505.687327
2500, 506.238385
2500, 507.340501
2500, 506.422071
2500, 504.217840
2500, 506.605757
2500, 503.299411
2500, 503.483096
2500, 504.034154
2500, 504.217840
2500, 503.850468
2500, 500.544122
2500, 504.217840
2500, 503.666782
2500, 503.850468
2500, 502.932039
2500, 502.013609
2500, 501.095180
2500, 502.380981
2500, 503.115725
2500, 502.932039
2500, 501.462551
2500, 500.911494
2500, 503.115725
2500, 502.564667
2500, 504.217840
2500, 503.666782
2500, 502.564667
2500, 504.034154
2500, 503.666782
2500, 506.422071
2500, 502.380981
2500, 503.299411
2500, 505.319956
2500, 505.871013
2500, 501.462551
2500, 505.687327
2500, 503.483096
2500, 502.748353
2500, 504.952584
2500, 506.238385
2500, 504.034154
2500, 505.687327
2500, 504.401526
2500, 506.789443
2500, 506.605757
2500, 506.789443
2500, 504.768898
2500, 506.238385
2500, 508.626302
2500, 507.156815
2500, 508.993674
2500, 509.177360
2500, 509.177360
2500, 509.728418
2500, 507.340501
2500, 504.034154
2500, 505.319956
2500, 506.605757
2500, 505.136270
2500, 506.054699
2500, 505.687327
2500, 501.646237
2500, 502.197295
2500, 506.973129
2500, 504.034154
2500, 502.197295
2500, 500.176750
2500, 498.156205
2500, 502.932039
2500, 503.850468
2500, 504.217840
2500, 503.483096
2500, 504.217840
2500, 502.380981
2500, 506.973129
2500, 503.666782
2500, 504.034154
2500, 504.768898
2500, 505.503642
2500, 504.034154
2500, 499.993064
2500, 503.483096
2500, 504.217840
2500, 502.748353
2500, 502.380981
2500, 502.748353
2500, 504.768898
2500, 503.483096
2500, 504.401526
2500, 502.932039
2500, 505.319956
2500, 506.422071
2500, 504.768898
2500, 505.503642
2500, 502.932039
2500, 506.422071
2500, 506.422071
2500, 504.768898
2500, 505.136270
2500, 505.503642
2500, 508.075244
2500, 505.503642
2500, 507.707873
2500, 505.319956
2500, 502.748353
2500, 502.932039
2500, 504.034154
2500, 504.952584
2500, 503.850468
2500, 503.299411
2500, 503.666782
2500, 500.911494
2500, 502.380981
2500, 503.850468
2500, 499.809378
2500, 504.034154
2500, 501.095180
2500, 499.993064
2500, 501.095180
2500, 502.197295
2500, 501.829923
2500, 500.360436
2500, 502.380981
2500, 502.380981
2500, 502.380981
2500, 504.585212
2500, 502.748353
2500, 500.544122
2500, 502.197295
2500, 501.829923
2500, 502.748353
2500, 501.829923
2500, 501.829923
2500, 502.564667
2500, 504.952584
2500, 505.319956
2500, 501.095180
2500, 502.748353
2500, 503.483096
2500, 508.075244
2500, 506.789443
2500, 504.768898
2500, 505.687327
2500, 508.809988
2500, 506.789443
2500, 504.034154
2500, 506.238385
2500, 505.871013
2500, 506.973129
2500, 505.871013
2500, 508.258930
2500, 507.707873
2500, 506.605757
2500, 505.136270
2500, 507.524187
2500, 506.605757
2500, 504.217840
2500, 507.524187
2500, 506.238385
2500, 503.666782
2500, 498.890949
2500, 499.258320
2500, 504.768898
2500, 506.605757
2500, 503.299411
2500, 501.095180
2500, 502.564667
2500, 502.932039
2500, 504.768898
2500, 504.952584
2500, 502.380981
2500, 502.748353
2500, 503.115725
2500, 502.197295
2500, 504.401526
2500, 508.626302
2500, 505.319956
2500, 504.034154
2500, 502.748353
2500, 503.850468
2500, 503.115725
2500, 505.687327
2500, 502.748353
2500, 504.768898
2500, 501.829923
2500, 503.299411
2500, 507.340501
2500, 503.115725
2500, 506.973129
2500, 504.768898
2500, 501.462551
2500, 504.768898
2500, 507.156815
2500, 505.687327
2500, 504.768898
2500, 506.238385
2500, 504.585212
2500, 507.156815
2500, 507.707873
2500, 502.932039
2500, 504.952584
2500, 506.605757
2500, 504.952584
2500, 504.034154
2500, 503.666782
2500, 505.871013
2500, 506.789443
2500, 505.871013
2500, 504.585212
2500, 500.360436
2500, 501.095180
2500, 504.952584
2500, 502.748353
2500, 503.299411
2500, 503.483096
2500, 502.013609
2500, 504.401526
2500, 501.829923
2500, 501.646237
2500, 502.380981
2500, 503.850468
2500, 502.564667
2500, 502.380981
2500, 500.176750
2500, 501.278865
2500, 503.483096
2500, 506.605757
2500, 500.727808
2500, 501.646237
2500, 503.850468
2500, 506.422071
2500, 505.319956
2500, 502.013609
2500, 502.564667
2500, 504.401526
2500, 504.585212
2500, 504.217840
2500, 503.299411
2500, 502.932039
2500, 504.217840
2500, 504.217840
2500, 506.973129
2500, 508.442616
2500, 505.871013
2500, 507.156815
2500, 505.687327
2500, 505.136270
2500, 505.503642
2500, 505.503642
2500, 505.687327
2500, 507.156815
2500, 507.524187
2500, 504.217840
2500, 508.626302
2500, 506.789443
2500, 506.422071
2500, 503.299411
2500, 503.850468
2500, 506.238385
2500, 507.340501
2500, 504.401526
2500, 504.585212
2500, 501.462551
2500, 502.013609
2500, 502.932039
2500, 503.850468
2500, 500.911494
2500, 502.932039
2500, 503.666782
2500, 503.483096
2500, 504.217840
2500, 504.401526
2500, 504.768898
2500, 503.299411
2500, 506.422071
2500, 504.952584
2500, 502.380981
2500, 504.217840
2500, 506.054699
2500, 502.748353
2500, 502.380981
2500, 503.299411
2500, 504.768898
2500, 502.932039
2500, 504.585212
2500, 502.380981
2500, 504.217840
2500, 503.850468
2500, 504.952584
2500, 504.585212
2500, 507.156815
2500, 506.238385
2500, 504.401526
2500, 507.156815
2500, 507.707873
2500, 503.299411
2500, 503.115725
2500, 505.871013
2500, 504.952584
2500, 504.401526
2500, 506.605757
2500, 507.156815
2500, 506.605757
2500, 505.503642
2500, 501.278865
2500, 502.013609
2500, 503.850468
2500, 502.564667
2500, 502.564667
2500, 504.034154
2500, 504.585212
2500, 503.850468
2500, 503.666782
2500, 502.932039
2500, 503.850468
2500, 502.013609
2500, 500.727808
2500, 500.727808
2500, 502.197295
2500, 501.278865
2500, 503.299411
2500, 505.503642
2500, 504.585212
2500, 501.278865
2500, 500.727808
2500, 505.136270
2500, 502.380981
2500, 501.462551
2500, 501.462551
2500, 503.299411
2500, 502.748353
2500, 501.462551
2500, 503.483096
2500, 504.585212
2500, 504.401526
2500, 504.768898
2500, 504.401526
2500, 503.850468
2500, 503.666782
2500, 503.483096
2500, 503.850468
2500, 504.768898
2500, 506.238385
2500, 505.136270
2500, 506.054699
2500, 506.789443
2500, 508.258930
2500, 504.401526
2500, 503.483096
2500, 508.993674
2500, 508.442616
2500, 509.361046
2500, 504.952584
2500, 508.258930
2500, 507.340501
2500, 508.258930
2500, 504.585212
2500, 505.136270
2500, 505.319956
2500, 504.217840
2500, 504.585212
2500, 505.319956
2500, 505.319956
2500, 502.932039
2500, 503.850468
2500, 504.034154
2500, 502.564667
2500, 503.115725
2500, 502.564667
2500, 505.871013
2500, 502.197295
2500, 502.564667
2500, 501.095180
2500, 503.299411
2500, 506.789443
2500, 503.850468
2500, 504.034154
2500, 503.299411
2500, 502.197295
2500, 503.115725
2500, 502.748353
2500, 502.564667
2500, 501.646237
2500, 505.136270
2500, 504.768898
2500, 505.319956
2500, 503.666782
2500, 504.034154
2500, 504.585212
2500, 503.850468
2500, 505.319956
2500, 504.768898
2500, 506.054699
2500, 506.238385
2500, 506.422071
2500, 504.034154
2500, 506.054699
2500, 508.258930
2500, 506.605757
2500, 504.401526
2500, 504.034154
2500, 504.952584
2500, 503.299411
2500, 507.340501
2500, 504.585212
2500, 503.115725
2500, 504.768898
2500, 505.319956
2500, 506.054699
2500, 503.115725
2500, 504.217840
2500, 505.871013
2500, 502.932039
2500, 501.095180
2500, 500.544122
2500, 502.564667
2500, 503.299411
2500, 502.013609
2500, 502.748353
2500, 502.564667
2500, 500.727808
2500, 499.809378
2500, 502.748353
2500, 504.768898
2500, 502.748353
2500, 502.013609
2500, 503.483096
2500, 502.564667
2500, 502.380981
2500, 503.666782
2500, 502.748353
2500, 504.034154
2500, 505.503642
2500, 506.422071
2500, 504.585212
2500, 504.034154
2500, 504.217840
2500, 503.666782
2500, 505.136270
2500, 505.503642
2500, 507.156815
2500, 509.361046
2500, 506.238385
2500, 503.299411
2500, 504.952584
2500, 506.238385
2500, 506.422071
2500, 507.156815
2500, 506.973129
2500, 506.422071
2500, 505.687327
2500, 508.075244
2500, 505.503642
2500, 505.871013
2500, 506.789443
2500, 505.871013
2500, 503.483096
2500, 505.136270
2500, 504.768898
2500, 503.850468
2500, 503.483096
2500, 504.768898
2500, 502.380981
2500, 501.829923
2500, 505.503642
2500, 502.932039
2500, 499.625692
2500, 501.646237
2500, 504.217840
2500, 504.768898
2500, 505.136270
2500, 501.829923
2500, 501.829923
2500, 503.850468
2500, 501.462551
2500, 502.748353
2500, 503.299411
2500, 503.666782
2500, 502.748353
2500, 504.768898
2500, 504.768898
2500, 504.952584
2500, 503.850468
2500, 503.666782
2500, 502.013609
2500, 503.850468
2500, 502.932039
2500, 504.952584
2500, 503.299411
2500, 505.687327
2500, 505.871013
2500, 504.401526
2500, 509.361046
2500, 507.156815
2500, 504.768898
2500, 506.238385
2500, 504.585212
2500, 503.666782
2500, 505.687327
2500, 507.156815
2500, 505.871013
2500, 504.034154
2500, 505.503642
2500, 505.503642
2500, 505.687327
2500, 504.768898
2500, 504.217840
2500, 503.850468
2500, 504.768898
2500, 502.748353
2500, 503.115725
2500, 501.095180
2500, 504.401526
2500, 503.299411
2500, 501.095180
2500, 502.564667
2500, 502.013609
2500, 502.197295
2500, 498.156205
2500, 502.197295
2500, 502.564667
2500, 501.646237
2500, 500.727808
2500, 504.401526
2500, 503.299411
2500, 503.666782
2500, 504.034154
2500, 504.034154
2500, 502.380981
2500, 501.829923
2500, 502.013609
2500, 503.483096
2500, 503.115725
2500, 502.564667
2500, 502.748353
2500, 505.136270
2500, 506.422071
2500, 503.666782
2500, 506.422071
2500, 501.095180
2500, 507.707873
2500, 505.503642
2500, 504.401526
2500, 503.850468
2500, 508.809988
2500, 507.156815
2500, 505.503642
2500, 507.707873
2500, 508.809988
2500, 507.707873
2500, 505.687327
2500, 505.136270
2500, 508.626302
2500, 507.340501
2500, 507.707873
2500, 507.524187
2500, 505.871013
2500, 505.136270
2500, 504.585212
2500, 504.034154
2500, 503.299411
2500, 507.156815
2500, 508.809988
2500, 503.299411
2500, 504.952584
2500, 502.380981
2500, 502.013609
2500, 499.625692
2500, 503.666782
2500, 499.258320
2500, 501.462551
2500, 502.380981
2500, 505.136270
2500, 504.401526
2500, 503.483096
2500, 505.503642
2500, 503.850468
2500, 502.380981
2500, 506.054699
2500, 505.136270
2500, 502.932039
2500, 502.013609
2500, 504.034154
2500, 505.871013
2500, 505.503642
2500, 503.483096
2500, 504.952584
2500, 504.952584
2500, 505.687327
2500, 504.401526
2500, 503.850468
2500, 506.238385
2500, 504.585212
2500, 505.136270
2500, 507.340501
2500, 501.646237
2500, 504.585212
2500, 503.483096
2500, 505.503642
2500, 508.075244
2500, 507.156815
2500, 503.299411
2500, 504.585212
2500, 507.524187
2500, 506.789443
2500, 504.217840
2500, 503.850468
2500, 502.932039
2500, 503.850468
2500, 504.401526
2500, 504.585212
2500, 504.034154
2500, 501.278865
2500, 504.585212
2500, 504.585212
2500, 500.360436
2500, 496.135660
2500, 502.013609
2500, 502.748353
2500, 499.993064
2500, 501.646237
2500, 502.197295
2500, 501.462551
